Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
The Quantum Query Complexity of Read-Many Formulas,Algorithms – ESA 2012,,,,10.1007/978-3-642-33090-2_30,Andrew M. ChildsShelby KimmelRobin Kothari,2012,https://link.springer.com/chapter/10.1007/978-3-642-33090-2_30,Conference paper
Hybrid Genetic Simulated Annealing Algorithm (HGSAA) to Solve Storage Container Problem in Port,Intelligent Information and Database Systems,,,,10.1007/978-3-642-28490-8_32,Riadh MoussiNdèye Fatma NdiayeAdnan Yassine,2012,https://link.springer.com/chapter/10.1007/978-3-642-28490-8_32,Conference paper
Hybrid Optimized Polynomial Neural Networks with Polynomial Neurons and Fuzzy Polynomial Neurons,Artificial Neural Networks and Machine Learning – ICANN 2012,,,,10.1007/978-3-642-33269-2_10,Dan WangDonghong JiWei Huang,2012,https://link.springer.com/chapter/10.1007/978-3-642-33269-2_10,Conference paper
A Novel Hybrid ACO/SA Approach to Solve Stochastic Dynamic Facility Layout Problem (SDFLP),Emerging Intelligent Computing Technology and Applications,,,,10.1007/978-3-642-31837-5_15,T. S. LeeGhorbanali MoslemipourT. O. TingDirk Rilling,2012,https://link.springer.com/chapter/10.1007/978-3-642-31837-5_15,Conference paper
Computational Study of Four Genetic Algorithm Variants for Solving the Quadratic Assignment Problem,Information and Software Technologies,,,,10.1007/978-3-642-33308-8_3,Alfonsas MiseviciusEvaldas Guogis,2012,https://link.springer.com/chapter/10.1007/978-3-642-33308-8_3,Conference paper
A Hybrid Scheme for Contour Detection and Completion Based on Topological Gradient and Fast Marching Algorithms - Application to Inpainting and Segmentation,Scale Space and Variational Methods in Computer Vision,,,,10.1007/978-3-642-24785-9_33,Y. AhipoD. AurouxL. D. CohenM. Masmoudi,2012,https://link.springer.com/chapter/10.1007/978-3-642-24785-9_33,Conference paper
Application of an Hybrid Bio-inspired Meta-heuristic in the Optimization of Two-Dimensional Guillotine Cutting in an Glass Industry,Intelligent Data Engineering and Automated Learning - IDEAL 2012,,,,10.1007/978-3-642-32639-4_95,Flávio Moreira da CostaRenato José Sassi,2012,https://link.springer.com/chapter/10.1007/978-3-642-32639-4_95,Conference paper
Fuzzy Relation-Based Polynomial Neural Networks Based on Hybrid Optimization,Advances in Neural Networks – ISNN 2012,,,,10.1007/978-3-642-31346-2_11,Wei HuangSung-Kwun Oh,2012,https://link.springer.com/chapter/10.1007/978-3-642-31346-2_11,Conference paper
A Memetic Approach to Project Scheduling that Maximizes the Effectiveness of the Human Resources Assigned to Project Activities,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-642-28942-2_15,Virginia YannibelliAnalía Amandi,2012,https://link.springer.com/chapter/10.1007/978-3-642-28942-2_15,Conference paper
A Fast Hybrid k-NN Classifier Based on Homogeneous Clusters,Artificial Intelligence Applications and Innovations,,,,10.1007/978-3-642-33409-2_34,Stefanos OugiaroglouGeorgios Evangelidis,2012,https://link.springer.com/chapter/10.1007/978-3-642-33409-2_34,Conference paper
Prediction of Thermal Comfort Index Using Type-2 Fuzzy Neural Network,Advances in Brain Inspired Cognitive Systems,,,,10.1007/978-3-642-31561-9_40,Chengdong LiJianqiang YiMing WangGuiqing Zhang,2012,https://link.springer.com/chapter/10.1007/978-3-642-31561-9_40,Conference paper
Bayesian Matrix Co-Factorization: Variational Algorithm and Cramér-Rao Bound,Machine Learning and Knowledge Discovery in Databases,,,,10.1007/978-3-642-23808-6_35,Jiho YooSeungjin Choi,2011,https://link.springer.com/chapter/10.1007/978-3-642-23808-6_35,Conference paper
An Embedded Control System for Automatic Guided Vehicle,Intelligent Robotics and Applications,,,,10.1007/978-3-642-33503-7_9,Xiaoming QianPeihuang Lou,2012,https://link.springer.com/chapter/10.1007/978-3-642-33503-7_9,Conference paper
Applying (Hybrid) Metaheuristics to Fuel Consumption Optimization of Hybrid Electric Vehicles,Applications of Evolutionary Computation,,,,10.1007/978-3-642-29178-4_38,Thorsten KrenekMario RuthmairGünther R. RaidlMichael Planer,2012,https://link.springer.com/chapter/10.1007/978-3-642-29178-4_38,Conference paper
An ANFIS Model for Environmental Performance Measurement of Transportation,"Computer Applications for Database, Education, and Ubiquitous Computing",,,,10.1007/978-3-642-35603-2_43,Sang-Hyun LeeJong-Han LimKyung-Il Moon,2012,https://link.springer.com/chapter/10.1007/978-3-642-35603-2_43,Conference paper
Hybridization of Adaptive Differential Evolution with BFGS,Research and Development in Intelligent Systems XXIX,,,,10.1007/978-1-4471-4739-8_34,R. A. KhanumM. A. Jan,2012,https://link.springer.com/chapter/10.1007/978-1-4471-4739-8_34,Conference paper
Practical Time Bundle Adjustment for 3D Reconstruction on the GPU,Trends and Topics in Computer Vision,,,,10.1007/978-3-642-35740-4_33,Siddharth ChoudharyShubham GuptaP. J. Narayanan,2012,https://link.springer.com/chapter/10.1007/978-3-642-35740-4_33,Conference paper
Hierarchical Parallel Approach in Vascular Network Modeling – Hybrid MPI+OpenMP Implementation,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-642-31464-3_38,Krzysztof JurczukMarek KretowskiJohanne Bezy-Wendling,2012,https://link.springer.com/chapter/10.1007/978-3-642-31464-3_38,Conference paper
Cryptanalysis of a Lattice-Knapsack Mixed Public Key Cryptosystem,Cryptology and Network Security,,,,10.1007/978-3-642-35404-5_4,Jun XuLei HuSiwei SunPing Wang,2012,https://link.springer.com/chapter/10.1007/978-3-642-35404-5_4,Conference paper
A Hybrid Algorithm for Satellite Image Classification,"Advances in Computing, Communication and Control",,,,10.1007/978-3-642-18440-6_41,Samiksha GoelArpita SharmaV. K. Panchal,2011,https://link.springer.com/chapter/10.1007/978-3-642-18440-6_41,Conference paper
Ordinal Classification Using Hybrid Artificial Neural Networks with Projection and Kernel Basis Functions,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-642-28931-6_31,M. Dorado-MorenoP. A. GutiérrezC. Hervás-Martínez,2012,https://link.springer.com/chapter/10.1007/978-3-642-28931-6_31,Conference paper
An Integrative Clustering Approach Combining Particle Swarm Optimization and Formal Concept Analysis,Information Technology in Bio- and Medical Informatics,,,,10.1007/978-3-642-32395-9_7,Anna HristoskovaVeselka BoevaElena Tsiporkova,2012,https://link.springer.com/chapter/10.1007/978-3-642-32395-9_7,Conference paper
Iterative Refinement of HMM and HCRF for Sequence Classification,Partially Supervised Learning,,,,10.1007/978-3-642-28258-4_10,Yann SoullardThierry Artieres,2012,https://link.springer.com/chapter/10.1007/978-3-642-28258-4_10,Conference paper
Brain Storming Incorporated Teaching–Learning–Based Algorithm with Application to Electric Power Dispatch,"Swarm, Evolutionary, and Memetic Computing",,,,10.1007/978-3-642-35380-2_56,K. R. RamanandK. R. KrishnanandBijaya Ketan PanigrahiManas Kumar Mallick,2012,https://link.springer.com/chapter/10.1007/978-3-642-35380-2_56,Conference paper
Processor Allocation for Optimistic Parallelization of Irregular Programs,Computational Science and Its Applications – ICCSA 2012,,,,10.1007/978-3-642-31125-3_1,Francesco VersaciKeshav Pingali,2012,https://link.springer.com/chapter/10.1007/978-3-642-31125-3_1,Conference paper
Solving Fuzzy Job-Shop Scheduling Problem by a Hybrid PSO Algorithm,Swarm and Evolutionary Computation,,,,10.1007/978-3-642-29353-5_32,Junqing LiQuan-Ke PanP. N. SuganthanM. Fatih Tasgetiren,2012,https://link.springer.com/chapter/10.1007/978-3-642-29353-5_32,Conference paper
Research on Location Selection Based on Genetic and Simulated Annealing Algorithm,Contemporary Research on E-business Technology and Strategy,,,,10.1007/978-3-642-34447-3_25,Wenyuan TaoJiayue Liu,2012,https://link.springer.com/chapter/10.1007/978-3-642-34447-3_25,Conference paper
Quantum Algorithm for the Boolean Hidden Shift Problem,Computing and Combinatorics,,,,10.1007/978-3-642-22685-4_14,Dmitry GavinskyMartin RoettelerJérémie Roland,2011,https://link.springer.com/chapter/10.1007/978-3-642-22685-4_14,Conference paper
A Hybrid Genetic Algorithm for Parameter Identification of Bioprocess Models,Large-Scale Scientific Computing,,,,10.1007/978-3-642-29843-1_28,Olympia Roeva,2012,https://link.springer.com/chapter/10.1007/978-3-642-29843-1_28,Conference paper
An Experimental Study of the Combination of Meta-Learning with Particle Swarm Algorithms for SVM Parameter Selection,Computational Science and Its Applications – ICCSA 2012,,,,10.1007/978-3-642-31137-6_43,Péricles B. C. de MirandaRicardo B. C. PrudêncioAndre Carlos P. L. F. de CarvalhoCarlos Soares,2012,https://link.springer.com/chapter/10.1007/978-3-642-31137-6_43,Conference paper
Accelerating BST Methods for Model Reduction with Graphics Processors,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-642-31464-3_56,Peter BennerPablo EzzattiEnrique S. Quintana-OrtíAlfredo Remón,2012,https://link.springer.com/chapter/10.1007/978-3-642-31464-3_56,Conference paper
Improving Performance via Population Growth and Local Search: The Case of the Artificial Bee Colony Algorithm,Artificial Evolution,,,,10.1007/978-3-642-35533-2_8,Doğan AydınTianjun LiaoMarco A. Montes de OcaThomas Stützle,2012,https://link.springer.com/chapter/10.1007/978-3-642-35533-2_8,Conference paper
Hybrid Filter-Wrapper with a Specialized Random Multi-Parent Crossover Operator for Gene Selection and Classification Problems,Bio-Inspired Computing and Applications,,,,10.1007/978-3-642-24553-4_60,Edmundo Bonilla-HuertaBéatrice DuvalJosé C. Hernández HernándezJin-Kao HaoRoberto Morales-Caporal,2012,https://link.springer.com/chapter/10.1007/978-3-642-24553-4_60,Conference paper
Parameter Tuning of Hybrid Nature-Inspired Intelligent Metaheuristics for Solving Financial Portfolio Optimization Problems,Artificial Intelligence: Theories and Applications,,,,10.1007/978-3-642-30448-4_25,Vassilios VassiliadisGeorgios DouniasAlexandros Tzanetos,2012,https://link.springer.com/chapter/10.1007/978-3-642-30448-4_25,Conference paper
Query by Committee in a Heterogeneous Environment,Advanced Data Mining and Applications,,,,10.1007/978-3-642-35527-1_16,Hao ShaoBin TongEinoshin Suzuki,2012,https://link.springer.com/chapter/10.1007/978-3-642-35527-1_16,Conference paper
Accelerating Model Reduction of Large Linear Systems with Graphics Processors,Applied Parallel and Scientific Computing,,,,10.1007/978-3-642-28145-7_9,Peter BennerPablo EzzattiDaniel KressnerEnrique S. Quintana-OrtíAlfredo Remón,2012,https://link.springer.com/chapter/10.1007/978-3-642-28145-7_9,Conference paper
OtO Matching System: A Multi-strategy Approach to Instance Matching,Advanced Information Systems Engineering,,,,10.1007/978-3-642-31095-9_19,Evangelia DaskalakiDimitris Plexousakis,2012,https://link.springer.com/chapter/10.1007/978-3-642-31095-9_19,Conference paper
A General Frame for Building Optimal Multiple SVM Kernels,Large-Scale Scientific Computing,,,,10.1007/978-3-642-29843-1_29,Dana SimianFlorin Stoica,2012,https://link.springer.com/chapter/10.1007/978-3-642-29843-1_29,Conference paper
Service Based Software Fault-Tolerance for Manufacturing System,"Computer Applications for Software Engineering, Disaster Recovery, and Business Continuity",,,,10.1007/978-3-642-35267-6_22,HwaYoung JeongBongHwa Hong,2012,https://link.springer.com/chapter/10.1007/978-3-642-35267-6_22,Conference paper
A Study on Evolutionary Multi-Objective Optimization with Fuzzy Approximation for Computational Expensive Problems,Parallel Problem Solving from Nature - PPSN XII,,,,10.1007/978-3-642-32964-7_11,Alessandro G. Di NuovoGiuseppe AsciaVincenzo Catania,2012,https://link.springer.com/chapter/10.1007/978-3-642-32964-7_11,Conference paper
Iterated Greedy Algorithms for the Maximal Covering Location Problem,Evolutionary Computation in Combinatorial Optimization,,,,10.1007/978-3-642-29124-1_15,Francisco J. RodriguezChristian BlumManuel LozanoCarlos García-Martínez,2012,https://link.springer.com/chapter/10.1007/978-3-642-29124-1_15,Conference paper
Variational Learning of Dirichlet Process Mixtures of Generalized Dirichlet Distributions and Its Applications,Advanced Data Mining and Applications,,,,10.1007/978-3-642-35527-1_17,Wentao FanNizar Bouguila,2012,https://link.springer.com/chapter/10.1007/978-3-642-35527-1_17,Conference paper
User-Centric Optimization with Evolutionary and Memetic Systems,Large-Scale Scientific Computing,,,,10.1007/978-3-642-29843-1_24,Javier EspinarCarlos CottaAntonio J. Fernández-Leiva,2012,https://link.springer.com/chapter/10.1007/978-3-642-29843-1_24,Conference paper
An Experimental Comparison of Hybrid Algorithms for Bayesian Network Structure Learning,Machine Learning and Knowledge Discovery in Databases,,,,10.1007/978-3-642-33460-3_9,Maxime GasseAlex AussemHaytham Elghazel,2012,https://link.springer.com/chapter/10.1007/978-3-642-33460-3_9,Conference paper
Chinese HowNet-Based Multi-factor Word Similarity Algorithm Integrated of Result Modification,Neural Information Processing,,,,10.1007/978-3-642-34500-5_31,Benbin WuJing YangLiang He,2012,https://link.springer.com/chapter/10.1007/978-3-642-34500-5_31,Conference paper
"Combining Heuristic and Exact Methods to Solve the Vehicle Routing Problem with Pickups, Deliveries and Time Windows",Evolutionary Computation in Combinatorial Optimization,,,,10.1007/978-3-642-29124-1_6,Penny L. HolbornJonathan M. ThompsonRhyd Lewis,2012,https://link.springer.com/chapter/10.1007/978-3-642-29124-1_6,Conference paper
Feature Enriched Nonparametric Bayesian Co-clustering,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-3-642-30217-6_43,Pu WangCarlotta DomeniconiHuzefa RangwalaKathryn B. Laskey,2012,https://link.springer.com/chapter/10.1007/978-3-642-30217-6_43,Conference paper
Global Hybrid Ant Bee Colony Algorithm for Training Artificial Neural Networks,Computational Science and Its Applications – ICCSA 2012,,,,10.1007/978-3-642-31125-3_7,Habib ShahRozaida GhazaliNazri Mohd NawiMustafa Mat Deris,2012,https://link.springer.com/chapter/10.1007/978-3-642-31125-3_7,Conference paper
A CPU-GPU Hybrid Approach to the Uniformization Method for Solving Markovian Models – A Case Study of a Wireless Network,Computer Networks,,,,10.1007/978-3-642-31217-5_42,Beata BylinaMarek KarwackiJarosław Bylina,2012,https://link.springer.com/chapter/10.1007/978-3-642-31217-5_42,Conference paper
Trust-Aware Clustering Collaborative Filtering: Identification of Relevant Items,Artificial Intelligence Applications and Innovations,,,,10.1007/978-3-642-33409-2_39,Cosimo BirtoloDavide RoncaGianluca Aurilio,2012,https://link.springer.com/chapter/10.1007/978-3-642-33409-2_39,Conference paper
An Experimental Study of Dynamic Dominators,Algorithms – ESA 2012,,,,10.1007/978-3-642-33090-2_43,Loukas GeorgiadisGiuseppe F. ItalianoLuigi LauraFederico Santaroni,2012,https://link.springer.com/chapter/10.1007/978-3-642-33090-2_43,Conference paper
kNN-Borůvka-GPU: A Fast and Scalable MST Construction from kNN Graphs on GPU,Computational Science and Its Applications – ICCSA 2012,,,,10.1007/978-3-642-31125-3_6,Ahmed Shamsul ArefinCarlos RiverosRegina BerrettaPablo Moscato,2012,https://link.springer.com/chapter/10.1007/978-3-642-31125-3_6,Conference paper
Performance Analysis of Classification Techniques Using Different Parameters,Data Engineering and Management,,,,10.1007/978-3-642-27872-3_34,Gaurang PanchalAmit GanatraY. P. KostaDevyani Panchal,2012,https://link.springer.com/chapter/10.1007/978-3-642-27872-3_34,Conference paper
Dynamic Weapon Target Assignment Method Based on Artificial Fish Swarm Algorithm,Computational Intelligence and Intelligent Systems,,,,10.1007/978-3-642-34289-9_1,Chengfei WangZhaohui ZhangRunping XuMing Li,2012,https://link.springer.com/chapter/10.1007/978-3-642-34289-9_1,Conference paper
Hybrid Ant Bee Colony Algorithm for Volcano Temperature Prediction,Emerging Trends and Applications in Information Communication Technologies,,,,10.1007/978-3-642-28962-0_43,Habib ShahRozaida GhazaliNazri Mohd Nawi,2012,https://link.springer.com/chapter/10.1007/978-3-642-28962-0_43,Conference paper
Ensemble Fuzzy Rule-Based Classifier Design by Parallel Distributed Fuzzy GBML Algorithms,Simulated Evolution and Learning,,,,10.1007/978-3-642-34859-4_10,Hisao IshibuchiMasakazu YamaneYusuke Nojima,2012,https://link.springer.com/chapter/10.1007/978-3-642-34859-4_10,Conference paper
An Optimization Algorithm Based on Evolution Rules on Cellular System,Computational Intelligence and Intelligent Systems,,,,10.1007/978-3-642-34289-9_35,Jieqing XingHouqun Yang,2012,https://link.springer.com/chapter/10.1007/978-3-642-34289-9_35,Conference paper
